Process Date,Process ID,ProcessDate_ProcessID,Artifact type,Analysis,Artifact name,Fragment length
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Parad - GMSMyeloidv1.0,1778-20,441
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Parad - GMSMyeloidv1.0,1779-20,415
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Parad - GMSMyeloidv1.0,1869-20,401
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - KLL - GMSMyeloidv1.0,1903-20,433
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - KLL - GMSMyeloidv1.0,1962-20,424
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - KLL - GMSMyeloidv1.0,1964-20,441
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2089-20,469
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2099-20,423
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - AML - GMSMyeloidv1.0,2117-20,405
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - KLL - GMSMyeloidv1.0,2119-20,413
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2135-20,417
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2156-20,411
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2180-20,459
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2181-20,444
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2183-20,455
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2195-20,455
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2238-20,427
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2255-20,432
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Parad - GMSMyeloidv1.0,1773-20,482
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Parad - GMSMyeloidv1.0,1778-20,441
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Parad - GMSMyeloidv1.0,1779-20,415
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Parad - GMSMyeloidv1.0,1869-20,401
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - KLL - GMSMyeloidv1.0,1903-20,433
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - KLL - GMSMyeloidv1.0,1962-20,424
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - KLL - GMSMyeloidv1.0,1964-20,441
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2089-20,469
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2099-20,423
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - AML - GMSMyeloidv1.0,2117-20,405
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - KLL - GMSMyeloidv1.0,2119-20,413
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2135-20,417
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2156-20,411
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2180-20,459
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2181-20,444
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2183-20,455
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2195-20,455
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2238-20,427
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2255-20,432
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Parad - GMSMyeloidv1.0,1773-20,482
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Parad - GMSMyeloidv1.0,1778-20,441
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Parad - GMSMyeloidv1.0,1779-20,415
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Parad - GMSMyeloidv1.0,1869-20,401
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - KLL - GMSMyeloidv1.0,1903-20,433
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - KLL - GMSMyeloidv1.0,1962-20,424
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - KLL - GMSMyeloidv1.0,1964-20,441
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2089-20,469
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2099-20,423
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - AML - GMSMyeloidv1.0,2117-20,405
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - KLL - GMSMyeloidv1.0,2119-20,413
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2135-20,417
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2156-20,411
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2180-20,459
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2181-20,444
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2183-20,455
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2195-20,455
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2238-20,427
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2255-20,432
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Parad - GMSMyeloidv1.0,1773-20,482
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Parad - GMSMyeloidv1.0,1778-20,441
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Parad - GMSMyeloidv1.0,1779-20,415
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Parad - GMSMyeloidv1.0,1869-20,401
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - KLL - GMSMyeloidv1.0,1903-20,433
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - KLL - GMSMyeloidv1.0,1962-20,424
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - KLL - GMSMyeloidv1.0,1964-20,441
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2089-20,469
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2099-20,423
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - AML - GMSMyeloidv1.0,2117-20,405
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - KLL - GMSMyeloidv1.0,2119-20,413
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2135-20,417
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2156-20,411
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2180-20,459
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2181-20,444
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2183-20,455
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2195-20,455
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2238-20,427
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2255-20,432
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Parad - GMSMyeloidv1.0,1773-20,482
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Parad - GMSMyeloidv1.0,1778-20,441
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Parad - GMSMyeloidv1.0,1779-20,415
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Parad - GMSMyeloidv1.0,1869-20,401
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - KLL - GMSMyeloidv1.0,1903-20,433
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - KLL - GMSMyeloidv1.0,1962-20,424
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - KLL - GMSMyeloidv1.0,1964-20,441
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2089-20,469
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2099-20,423
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - AML - GMSMyeloidv1.0,2117-20,405
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - KLL - GMSMyeloidv1.0,2119-20,413
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2135-20,417
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2156-20,411
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2180-20,459
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2181-20,444
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2183-20,455
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2195-20,455
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2238-20,427
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2255-20,432
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Parad - GMSMyeloidv1.0,1773-20,482
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Parad - GMSMyeloidv1.0,1778-20,441
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Parad - GMSMyeloidv1.0,1779-20,415
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Parad - GMSMyeloidv1.0,1869-20,401
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - KLL - GMSMyeloidv1.0,1903-20,433
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - KLL - GMSMyeloidv1.0,1962-20,424
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - KLL - GMSMyeloidv1.0,1964-20,441
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2089-20,469
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2099-20,423
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - AML - GMSMyeloidv1.0,2117-20,405
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - KLL - GMSMyeloidv1.0,2119-20,413
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2135-20,417
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2156-20,411
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2180-20,459
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2181-20,444
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2183-20,455
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2195-20,455
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2238-20,427
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2255-20,432
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Parad - GMSMyeloidv1.0,1773-20,482
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Parad - GMSMyeloidv1.0,1778-20,441
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Parad - GMSMyeloidv1.0,1779-20,415
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Parad - GMSMyeloidv1.0,1869-20,401
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - KLL - GMSMyeloidv1.0,1903-20,433
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - KLL - GMSMyeloidv1.0,1962-20,424
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - KLL - GMSMyeloidv1.0,1964-20,441
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2089-20,469
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2099-20,423
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - AML - GMSMyeloidv1.0,2117-20,405
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - KLL - GMSMyeloidv1.0,2119-20,413
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2135-20,417
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2156-20,411
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2180-20,459
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2181-20,444
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2183-20,455
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2195-20,455
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2238-20,427
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2255-20,432
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Parad - GMSMyeloidv1.0,1773-20,482
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Parad - GMSMyeloidv1.0,1778-20,441
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Parad - GMSMyeloidv1.0,1779-20,415
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Parad - GMSMyeloidv1.0,1869-20,401
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - KLL - GMSMyeloidv1.0,1903-20,433
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - KLL - GMSMyeloidv1.0,1962-20,424
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - KLL - GMSMyeloidv1.0,1964-20,441
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2089-20,469
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2099-20,423
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - AML - GMSMyeloidv1.0,2117-20,405
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - KLL - GMSMyeloidv1.0,2119-20,413
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2135-20,417
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2156-20,411
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2180-20,459
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2181-20,444
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2183-20,455
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2195-20,455
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2238-20,427
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2255-20,432
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Parad - GMSMyeloidv1.0,1773-20,482
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Parad - GMSMyeloidv1.0,1778-20,441
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Parad - GMSMyeloidv1.0,1779-20,415
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Parad - GMSMyeloidv1.0,1869-20,401
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - KLL - GMSMyeloidv1.0,1903-20,433
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - KLL - GMSMyeloidv1.0,1962-20,424
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - KLL - GMSMyeloidv1.0,1964-20,441
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2089-20,469
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2099-20,423
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - AML - GMSMyeloidv1.0,2117-20,405
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - KLL - GMSMyeloidv1.0,2119-20,413
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2135-20,417
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2156-20,411
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2180-20,459
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2181-20,444
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2183-20,455
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2195-20,455
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2238-20,427
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2255-20,432
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Parad - GMSMyeloidv1.0,1773-20,482
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Parad - GMSMyeloidv1.0,1778-20,441
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Parad - GMSMyeloidv1.0,1779-20,415
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Parad - GMSMyeloidv1.0,1869-20,401
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - KLL - GMSMyeloidv1.0,1903-20,433
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - KLL - GMSMyeloidv1.0,1962-20,424
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - KLL - GMSMyeloidv1.0,1964-20,441
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2089-20,469
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2099-20,423
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - AML - GMSMyeloidv1.0,2117-20,405
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - KLL - GMSMyeloidv1.0,2119-20,413
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2135-20,417
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2156-20,411
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2180-20,459
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2181-20,444
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2183-20,455
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2195-20,455
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2238-20,427
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2255-20,432
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Parad - GMSMyeloidv1.0,1773-20,482
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Parad - GMSMyeloidv1.0,1778-20,441
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Parad - GMSMyeloidv1.0,1779-20,415
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Parad - GMSMyeloidv1.0,1869-20,401
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - KLL - GMSMyeloidv1.0,1903-20,433
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - KLL - GMSMyeloidv1.0,1962-20,424
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - KLL - GMSMyeloidv1.0,1964-20,441
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2089-20,469
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2099-20,423
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - AML - GMSMyeloidv1.0,2117-20,405
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - KLL - GMSMyeloidv1.0,2119-20,413
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2135-20,417
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2156-20,411
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2180-20,459
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2181-20,444
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2183-20,455
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2195-20,455
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2238-20,427
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2255-20,432
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Parad - GMSMyeloidv1.0,1773-20,482
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Parad - GMSMyeloidv1.0,1778-20,441
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Parad - GMSMyeloidv1.0,1779-20,415
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Parad - GMSMyeloidv1.0,1869-20,401
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - KLL - GMSMyeloidv1.0,1903-20,433
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - KLL - GMSMyeloidv1.0,1962-20,424
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - KLL - GMSMyeloidv1.0,1964-20,441
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2089-20,469
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2099-20,423
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - AML - GMSMyeloidv1.0,2117-20,405
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - KLL - GMSMyeloidv1.0,2119-20,413
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2135-20,417
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2156-20,411
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2180-20,459
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2181-20,444
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2183-20,455
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2195-20,455
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2238-20,427
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2255-20,432
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Parad - GMSMyeloidv1.0,1773-20,482
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Parad - GMSMyeloidv1.0,1778-20,441
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Parad - GMSMyeloidv1.0,1779-20,415
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Parad - GMSMyeloidv1.0,1869-20,401
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - KLL - GMSMyeloidv1.0,1903-20,433
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - KLL - GMSMyeloidv1.0,1962-20,424
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - KLL - GMSMyeloidv1.0,1964-20,441
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2089-20,469
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2099-20,423
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - AML - GMSMyeloidv1.0,2117-20,405
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - KLL - GMSMyeloidv1.0,2119-20,413
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2135-20,417
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2156-20,411
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2180-20,459
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2181-20,444
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2183-20,455
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2195-20,455
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2238-20,427
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Oparad - MPN - GMSMyeloidv1.0,2255-20,432
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Parad - GMSMyeloidv1.0,1773-20,482
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Parad - GMSMyeloidv1.0,1778-20,441
2020-03-09,24-83215,2020-03-09_24-83215,analyte,Parad - GMSMyeloidv1.0,1779-20,415
