Process Date,Process ID,ProcessDate_ProcessID,Artifact type,Analysis,Artifact name,Concentration,Fragment length
2020-09-02,24-103311,2020-09-02_24-103311,pool,TwistHereditarySolid,TwistHereditarySolid_27-74299,9.37,592
2020-09-08,24-103979,2020-09-08_24-103979,analyte,Onkogenetik - prediktiv - HereditarySolidCancerv1.0,7749-20,45.4,594
2020-09-08,24-103979,2020-09-08_24-103979,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,7718-20,38.8,565
2020-09-08,24-103979,2020-09-08_24-103979,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,7864-20,43.6,629
2020-09-08,24-103979,2020-09-08_24-103979,analyte,Onkogenetik - prediktiv - HereditarySolidCancerv1.0,7696-20,46.2,604
2020-09-08,24-103979,2020-09-08_24-103979,analyte,Oparad - AlloSCT - GMSMyeloidv1.0,7882-20,46,608
2020-09-08,24-103979,2020-09-08_24-103979,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,7741-20,45.6,594
2020-09-08,24-103979,2020-09-08_24-103979,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,7748-20,39.4,617
2020-09-08,24-103979,2020-09-08_24-103979,analyte,Oparad - MPN - GMSMyeloidv1.0,7832-20,48.1,604
2020-09-08,24-103979,2020-09-08_24-103979,analyte,Parad - GMSMyeloidv1.0,7837-20,44.6,607
2020-09-08,24-103979,2020-09-08_24-103979,analyte,Oparad - MPN - GMSMyeloidv1.0,7935-20,49.6,577
2020-09-08,24-103979,2020-09-08_24-103979,analyte,Oparad - MPN - GMSMyeloidv1.0,7903-20,47.5,616
2020-09-08,24-103979,2020-09-08_24-103979,analyte,Parad - GMSMyeloidv1.0,7579-20,49.5,605
2020-09-08,24-103979,2020-09-08_24-103979,analyte,Parad - GMSMyeloidv1.0,7580-20,46.5,605
2020-09-08,24-103979,2020-09-08_24-103979,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,7750-20,45.3,688
2020-09-08,24-103979,2020-09-08_24-103979,analyte,Parad - GMSMyeloidv1.0,6858-19-v3,44.5,630
2020-09-08,24-103979,2020-09-08_24-103979,analyte,Oparad - KLL - GMSMyeloidv1.0,7716-20,53,618
2020-09-08,24-103979,2020-09-08_24-103979,analyte,Oparad - KLL - GMSMyeloidv1.0,7758-20,43.7,593
2020-09-08,24-103979,2020-09-08_24-103979,analyte,Parad - GMSMyeloidv1.0,7599-20,47.6,603
2020-09-08,24-103979,2020-09-08_24-103979,analyte,Parad - GMSMyeloidv1.0,7600-20,44.1,618
2020-09-09,24-104075,2020-09-09_24-104075,pool,TwistMyeloid,TwistMyeloid_27-75001,8.65,599
2020-09-09,24-104075,2020-09-09_24-104075,pool,TwistMyeloid,TwistMyeloid_27-75000,6.08,617
2020-09-09,24-104075,2020-09-09_24-104075,pool,TwistHereditarySolid,TwistHereditarySolid_27-74999,7.21,578
2020-09-15,24-104740,2020-09-15_24-104740,analyte,Parad - GMSMyeloidv1.0,8188-20,41.3,520
2020-09-15,24-104740,2020-09-15_24-104740,analyte,Parad - GMSMyeloidv1.0,7877-20,52.6,529
2020-09-15,24-104740,2020-09-15_24-104740,analyte,Parad - GMSMyeloidv1.0,8874-19-v2,57.8,559
2020-09-15,24-104740,2020-09-15_24-104740,analyte,Parad - GMSMyeloidv1.0,7880-20,42.7,505
2020-09-15,24-104740,2020-09-15_24-104740,analyte,Parad - GMSMyeloidv1.0,7879-20,54.5,513
2020-09-15,24-104740,2020-09-15_24-104740,analyte,Parad - GMSMyeloidv1.0,8005-20,36.2,534
2020-09-15,24-104740,2020-09-15_24-104740,analyte,Parad - GMSMyeloidv1.0,7881-20,44,549
2020-09-15,24-104740,2020-09-15_24-104740,analyte,Parad - GMSMyeloidv1.0,8183-20,42.9,524
2020-09-15,24-104740,2020-09-15_24-104740,analyte,Parad - GMSMyeloidv1.0,8007-20,38.5,507
2020-09-15,24-104740,2020-09-15_24-104740,analyte,Onkogenetik - prediktiv - HereditarySolidCancerv1.0,8083-20,26.7,542
2020-09-15,24-104740,2020-09-15_24-104740,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,8042-20,16.6,541
2020-09-15,24-104740,2020-09-15_24-104740,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,8015-20,22.6,544
2020-09-15,24-104740,2020-09-15_24-104740,analyte,Parad - GMSMyeloidv1.0,7143-20-v2,38.6,544
2020-09-15,24-104740,2020-09-15_24-104740,analyte,Parad - GMSMyeloidv1.0,4467-19-v2,52.3,539
2020-09-15,24-104740,2020-09-15_24-104740,analyte,Parad - GMSMyeloidv1.0,10820-18-v10,48.8,549
2020-09-15,24-104740,2020-09-15_24-104740,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,8109-20,17.2,520
2020-09-15,24-104740,2020-09-15_24-104740,analyte,Parad - GMSMyeloidv1.0,7685-20,29.7,539
2020-09-15,24-104740,2020-09-15_24-104740,analyte,Parad - GMSMyeloidv1.0,7680-20,25.9,541
2020-09-15,24-104740,2020-09-15_24-104740,analyte,Onkogenetik - prediktiv - HereditarySolidCancerv1.0,8003-20,27.4,543
2020-09-15,24-104740,2020-09-15_24-104740,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,8009-20,23.6,546
2020-09-15,24-104740,2020-09-15_24-104740,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,7976-20,30.6,536
2020-09-15,24-104740,2020-09-15_24-104740,analyte,Onkogenetik - prediktiv - HereditarySolidCancerv1.0,8000-20,53.6,598
2020-09-15,24-104740,2020-09-15_24-104740,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,7933-20,28.2,530
2020-09-15,24-104740,2020-09-15_24-104740,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,7750-20-v2,59.5,561
2020-09-15,24-104740,2020-09-15_24-104740,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,7883-20,41.4,539
2020-09-15,24-104740,2020-09-15_24-104740,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,7923-20,45.1,499
2020-09-15,24-104740,2020-09-15_24-104740,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,7865-20,53.8,535
2020-09-15,24-104740,2020-09-15_24-104740,analyte,Onkogenetik - prediktiv - HereditarySolidCancerv1.0,7866-20,50,531
2020-09-15,24-104740,2020-09-15_24-104740,analyte,Oparad - MPN - GMSMyeloidv1.0,7987-20,38.5,525
2020-09-15,24-104740,2020-09-15_24-104740,analyte,Oparad - KLL - GMSMyeloidv1.0,8041-20,32,525
2020-09-15,24-104740,2020-09-15_24-104740,analyte,Oparad - MPN - GMSMyeloidv1.0,8063-20,57.7,554
2020-09-15,24-104740,2020-09-15_24-104740,analyte,Parad - GMSMyeloidv1.0,8078-20,58.4,524
2020-09-15,24-104740,2020-09-15_24-104740,analyte,Parad - GMSMyeloidv1.0,8090-20,56.5,546
2020-09-15,24-104740,2020-09-15_24-104740,analyte,Oparad - KLL - GMSMyeloidv1.0,8106-20,43.5,536
2020-09-15,24-104740,2020-09-15_24-104740,analyte,Oparad - KLL - GMSMyeloidv1.0,8107-20,43.4,569
2020-09-15,24-104740,2020-09-15_24-104740,analyte,Oparad - MPN - GMSMyeloidv1.0,8130-20,33.8,540
2020-09-15,24-104740,2020-09-15_24-104740,analyte,Parad - GMSMyeloidv1.0,8142-20,34.8,544
2020-09-15,24-104740,2020-09-15_24-104740,analyte,Parad - GMSMyeloidv1.0,8177-20,35.9,545
2020-09-15,24-104740,2020-09-15_24-104740,analyte,Onkogenetik - prediktiv - HereditarySolidCancerv1.0,8010-20,17.6,533
2020-09-16,24-104915,2020-09-16_24-104915,pool,TwistHereditarySolid,TwistHereditarySolid_27-75526,8,598
2020-09-16,24-104915,2020-09-16_24-104915,pool,TwistHereditarySolid,TwistHereditarySolid_27-75525,12,602
2020-09-16,24-104925,2020-09-16_24-104925,pool,TwistMyeloid,TwistMyeloid_27-75529,7.48,614
2020-09-16,24-104925,2020-09-16_24-104925,pool,TwistMyeloid,TwistMyeloid_27-75528,7.73,614
2020-09-16,24-104925,2020-09-16_24-104925,pool,TwistMyeloid,TwistMyeloid_27-75527,9.01,627
2020-09-22,24-105566,2020-09-22_24-105566,analyte,Oparad - KLL - GMSMyeloidv1.0,8379-20,56.4,570
2020-09-22,24-105566,2020-09-22_24-105566,analyte,Parad - GMSMyeloidv1.0,8383-20,38.5,589
2020-09-22,24-105566,2020-09-22_24-105566,analyte,Oparad - AlloSCT - GMSMyeloidv1.0,8348-20,37.9,585
2020-09-22,24-105566,2020-09-22_24-105566,analyte,Parad - GMSMyeloidv1.0,8365-20,38.4,576
2020-09-22,24-105566,2020-09-22_24-105566,analyte,Oparad - MPN - GMSMyeloidv1.0,8374-20,37.3,593
2020-09-22,24-105566,2020-09-22_24-105566,analyte,Oparad - MPN - GMSMyeloidv1.0,8376-20,27.3,609
2020-09-22,24-105566,2020-09-22_24-105566,analyte,Parad - GMSMyeloidv1.0,8250-20,39.2,601
2020-09-22,24-105566,2020-09-22_24-105566,analyte,Oparad - MPN - GMSMyeloidv1.0,8262-20,31.2,571
2020-09-22,24-105566,2020-09-22_24-105566,analyte,Oparad - KLL - GMSMyeloidv1.0,8273-20,52.7,562
2020-09-22,24-105566,2020-09-22_24-105566,analyte,Oparad - MPN - GMSMyeloidv1.0,8286-20,51.7,574
2020-09-22,24-105566,2020-09-22_24-105566,analyte,Parad - GMSMyeloidv1.0,8259-20,33.3,625
2020-09-22,24-105566,2020-09-22_24-105566,analyte,Parad - GMSMyeloidv1.0,8208-20,38.6,602
2020-09-22,24-105566,2020-09-22_24-105566,analyte,Parad - GMSMyeloidv1.0,8196-20,34.5,592
2020-09-22,24-105566,2020-09-22_24-105566,analyte,Parad - GMSMyeloidv1.0,8258-20,41.7,579
2020-09-22,24-105566,2020-09-22_24-105566,analyte,Parad - GMSMyeloidv1.0,8209-20,35.7,593
2020-09-22,24-105566,2020-09-22_24-105566,analyte,Parad - GMSMyeloidv1.0,8172-20,36.6,593
2020-09-22,24-105566,2020-09-22_24-105566,analyte,Parad - GMSMyeloidv1.0,8195-20,34.4,575
2020-09-22,24-105566,2020-09-22_24-105566,analyte,Parad - GMSMyeloidv1.0,8174-20,34.3,582
2020-09-22,24-105566,2020-09-22_24-105566,analyte,Oparad - KLL - GMSMyeloidv1.0,8166-20,54.3,606
2020-09-22,24-105566,2020-09-22_24-105566,analyte,Parad - GMSMyeloidv1.0,3607-20-v2,36.9,596
2020-09-22,24-105566,2020-09-22_24-105566,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,8399-20,26.4,585
2020-09-22,24-105566,2020-09-22_24-105566,analyte,Oparad - KLL - GMSMyeloidv1.0,8153-20,56.1,593
2020-09-22,24-105566,2020-09-22_24-105566,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,8378-20,28.3,619
2020-09-22,24-105566,2020-09-22_24-105566,analyte,Onkogenetik - prediktiv - HereditarySolidCancerv1.0,8386-20,50.8,626
2020-09-22,24-105566,2020-09-22_24-105566,analyte,Onkogenetik - prediktiv - HereditarySolidCancerv1.0,8349-20,36.7,584
2020-09-22,24-105566,2020-09-22_24-105566,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,8351-20,35,570
2020-09-22,24-105566,2020-09-22_24-105566,analyte,Onkogenetik - prediktiv - HereditarySolidCancerv1.0,8285-20,44.1,564
2020-09-22,24-105566,2020-09-22_24-105566,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,8317-20,44.5,589
2020-09-22,24-105566,2020-09-22_24-105566,analyte,Oparad - MPN - GMSMyeloidv1.0,8223-20,30.1,565
2020-09-22,24-105566,2020-09-22_24-105566,analyte,Parad - GMSMyeloidv1.0,8138-20,39.3,583
2020-09-22,24-105566,2020-09-22_24-105566,analyte,Parad - GMSMyeloidv1.0,8137-20,40.5,570
2020-09-22,24-105566,2020-09-22_24-105566,analyte,Parad - GMSMyeloidv1.0,8126-20,35.7,580
2020-09-22,24-105566,2020-09-22_24-105566,analyte,Parad - GMSMyeloidv1.0,8123-20,35.4,596
2020-09-22,24-105566,2020-09-22_24-105566,analyte,Parad - GMSMyeloidv1.0,8040-20,36,598
2020-09-22,24-105566,2020-09-22_24-105566,analyte,Parad - GMSMyeloidv1.0,8037-20,38.9,579
2020-09-22,24-105566,2020-09-22_24-105566,analyte,Parad - GMSMyeloidv1.0,7740-20,37.3,595
2020-09-22,24-105566,2020-09-22_24-105566,analyte,Parad - GMSMyeloidv1.0,7738-20,40.9,563
2020-09-22,24-105566,2020-09-22_24-105566,analyte,Parad - GMSMyeloidv1.0,4116-20-v4,37.4,601
2020-09-22,24-105566,2020-09-22_24-105566,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,8157-20,42.7,600
2020-09-22,24-105566,2020-09-22_24-105566,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,8169-20,36.9,589
2020-09-22,24-105566,2020-09-22_24-105566,analyte,Onkogenetik - prediktiv - HereditarySolidCancerv1.0,8163-20,49.1,590
2020-09-22,24-105566,2020-09-22_24-105566,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,8232-20,23.9,595
2020-09-22,24-105566,2020-09-22_24-105566,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,8187-20,31.4,581
2020-09-22,24-105566,2020-09-22_24-105566,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,8263-20,25.8,581
2020-09-22,24-105566,2020-09-22_24-105566,analyte,Onkogenetik - prediktiv - HereditarySolidCancerv1.0,8249-20,52.6,620
2020-09-22,24-105566,2020-09-22_24-105566,analyte,Parad - GMSMyeloidv1.0,9845-18-v2,35.7,597
2020-09-23,24-105737,2020-09-23_24-105737,pool,TwistHereditarySolid,TwistHereditarySolid_27-76176,8.84,632
2020-09-23,24-105737,2020-09-23_24-105737,pool,TwistMyeloid,TwistMyeloid_27-76179,6.49,612
2020-09-23,24-105737,2020-09-23_24-105737,pool,TwistMyeloid,TwistMyeloid_27-76180,6.24,621
2020-09-23,24-105737,2020-09-23_24-105737,pool,TwistHereditarySolid,TwistHereditarySolid_27-76177,8.22,611
2020-09-23,24-105737,2020-09-23_24-105737,pool,TwistMyeloid,TwistMyeloid_27-76178,6.49,669
2020-09-23,24-105737,2020-09-23_24-105737,pool,TwistMyeloid,TwistMyeloid_27-76181,6.82,620
2020-09-28,24-106225,2020-09-28_24-106225,analyte,Parad - GMSMyeloidv1.0,8383-20,38.5,589
2020-09-28,24-106225,2020-09-28_24-106225,analyte,Oparad - AlloSCT - GMSMyeloidv1.0,8348-20,37.9,585
2020-09-28,24-106225,2020-09-28_24-106225,analyte,Parad - GMSMyeloidv1.0,8365-20,38.4,576
2020-09-28,24-106225,2020-09-28_24-106225,analyte,Parad - GMSMyeloidv1.0,8250-20,39.2,601
2020-09-28,24-106225,2020-09-28_24-106225,analyte,Parad - GMSMyeloidv1.0,8259-20,33.3,625
2020-09-28,24-106225,2020-09-28_24-106225,analyte,Parad - GMSMyeloidv1.0,8208-20,38.6,602
2020-09-28,24-106225,2020-09-28_24-106225,analyte,Parad - GMSMyeloidv1.0,8196-20,34.5,592
2020-09-28,24-106225,2020-09-28_24-106225,analyte,Parad - GMSMyeloidv1.0,8258-20,41.7,579
2020-09-28,24-106225,2020-09-28_24-106225,analyte,Parad - GMSMyeloidv1.0,8209-20,35.7,593
2020-09-28,24-106225,2020-09-28_24-106225,analyte,Parad - GMSMyeloidv1.0,8172-20,36.6,593
2020-09-28,24-106225,2020-09-28_24-106225,analyte,Parad - GMSMyeloidv1.0,8195-20,34.4,575
2020-09-28,24-106225,2020-09-28_24-106225,analyte,Parad - GMSMyeloidv1.0,8174-20,34.3,582
2020-09-28,24-106225,2020-09-28_24-106225,analyte,Parad - GMSMyeloidv1.0,3607-20-v2,36.9,596
2020-09-28,24-106225,2020-09-28_24-106225,analyte,Parad - GMSMyeloidv1.0,8138-20,39.3,583
2020-09-28,24-106225,2020-09-28_24-106225,analyte,Parad - GMSMyeloidv1.0,8137-20,40.5,570
2020-09-28,24-106225,2020-09-28_24-106225,analyte,Parad - GMSMyeloidv1.0,8126-20,35.7,580
2020-09-28,24-106225,2020-09-28_24-106225,analyte,Parad - GMSMyeloidv1.0,8123-20,35.4,596
2020-09-28,24-106225,2020-09-28_24-106225,analyte,Parad - GMSMyeloidv1.0,8040-20,36,598
2020-09-28,24-106225,2020-09-28_24-106225,analyte,Parad - GMSMyeloidv1.0,8037-20,38.9,579
2020-09-28,24-106225,2020-09-28_24-106225,analyte,Parad - GMSMyeloidv1.0,7740-20,37.3,595
2020-09-28,24-106225,2020-09-28_24-106225,analyte,Parad - GMSMyeloidv1.0,7738-20,40.9,563
2020-09-28,24-106225,2020-09-28_24-106225,analyte,Parad - GMSMyeloidv1.0,4116-20-v4,37.4,601
2020-09-28,24-106225,2020-09-28_24-106225,analyte,Parad - GMSMyeloidv1.0,9845-18-v2,35.7,597
2020-09-29,24-106411,2020-09-29_24-106411,pool,TwistMyeloid,TwistMyeloid_27-76587,7.2,638
2020-09-29,24-106411,2020-09-29_24-106411,pool,TwistMyeloid,TwistMyeloid_27-76588,7.3,626
2020-09-29,24-106411,2020-09-29_24-106411,pool,TwistMyeloid,TwistMyeloid_27-76589,7.6,612
2020-09-29,24-106422,2020-09-29_24-106422,analyte,Parad - GMSMyeloidv1.0,8571-20,39.6,622
2020-09-29,24-106422,2020-09-29_24-106422,analyte,Parad - GMSMyeloidv1.0,8309-20,34.6,605
2020-09-29,24-106422,2020-09-29_24-106422,analyte,Parad - GMSMyeloidv1.0,8444-20,22.1,602
2020-09-29,24-106422,2020-09-29_24-106422,analyte,Oparad - KLL - GMSMyeloidv1.0,8575-20,33.9,610
2020-09-29,24-106422,2020-09-29_24-106422,analyte,Parad - GMSMyeloidv1.0,8310-20,20,607
2020-09-29,24-106422,2020-09-29_24-106422,analyte,Oparad - MPN - GMSMyeloidv1.0,8546-20,32,618
2020-09-29,24-106422,2020-09-29_24-106422,analyte,Parad - GMSMyeloidv1.0,8302-20,39.1,566
2020-09-29,24-106422,2020-09-29_24-106422,analyte,Oparad - KLL - GMSMyeloidv1.0,8507-20,31.6,634
2020-09-29,24-106422,2020-09-29_24-106422,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,8512-20,32.8,577
2020-09-29,24-106422,2020-09-29_24-106422,analyte,Onkogenetik - prediktiv - HereditarySolidCancerv1.0,8535-20,37.3,592
2020-09-29,24-106422,2020-09-29_24-106422,analyte,Oparad - KLL - GMSMyeloidv1.0,8384-20,31,600
2020-09-29,24-106422,2020-09-29_24-106422,analyte,Oparad - MPN - GMSMyeloidv1.0,8387-20,35.1,586
2020-09-29,24-106422,2020-09-29_24-106422,analyte,Oparad - MPN - GMSMyeloidv1.0,8565-20,41.1,637
2020-09-29,24-106422,2020-09-29_24-106422,analyte,Parad - GMSMyeloidv1.0,8562-20,30.8,603
2020-09-29,24-106422,2020-09-29_24-106422,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,8554-20,41.8,613
2020-09-29,24-106422,2020-09-29_24-106422,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,8569-20,37.1,608
2020-09-29,24-106422,2020-09-29_24-106422,analyte,Oparad - KLL - GMSMyeloidv1.0,8578-20,31.8,550
2020-09-29,24-106422,2020-09-29_24-106422,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,8612-20,33.8,602
2020-09-29,24-106422,2020-09-29_24-106422,analyte,Oparad - KLL - GMSMyeloidv1.0,8617-20,36,637
2020-09-29,24-106422,2020-09-29_24-106422,analyte,Oparad - MPN - GMSMyeloidv1.0,8582-20,44,549
2020-09-29,24-106422,2020-09-29_24-106422,analyte,Parad - GMSMyeloidv1.0,8390-20,30.6,622
2020-09-29,24-106422,2020-09-29_24-106422,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,8610-20,42.1,571
2020-09-29,24-106422,2020-09-29_24-106422,analyte,Parad - GMSMyeloidv1.0,8342-20,22.2,597
2020-09-29,24-106422,2020-09-29_24-106422,analyte,Oparad - KLL - GMSMyeloidv1.0,8400-20,33.2,698
2020-09-29,24-106422,2020-09-29_24-106422,analyte,Oparad - MPN - GMSMyeloidv1.0,8424-20,33.6,565
2020-09-29,24-106422,2020-09-29_24-106422,analyte,Parad - GMSMyeloidv1.0,8441-20,28.2,574
2020-09-29,24-106422,2020-09-29_24-106422,analyte,Parad - GMSMyeloidv1.0,6362-20-v2,42.9,561
2020-09-29,24-106422,2020-09-29_24-106422,analyte,Parad - GMSMyeloidv1.0,2619-19-v6,37,568
2020-09-29,24-106422,2020-09-29_24-106422,analyte,Parad - GMSMyeloidv1.0,8411-20,29.9,572
2020-09-29,24-106422,2020-09-29_24-106422,analyte,Parad - GMSMyeloidv1.0,8304-20,40.1,589
2020-09-29,24-106422,2020-09-29_24-106422,analyte,Parad - GMSMyeloidv1.0,8413-20,21.9,581
2020-09-29,24-106422,2020-09-29_24-106422,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,8618-20,34.9,586
2020-09-29,24-106422,2020-09-29_24-106422,analyte,Onkogenetik - prediktiv - HereditarySolidCancerv1.0,8614-20,35.6,579
2020-09-29,24-106422,2020-09-29_24-106422,analyte,Oparad - MPN - GMSMyeloidv1.0,8433-20,37.3,632
2020-09-29,24-106422,2020-09-29_24-106422,analyte,Oparad - MPN - GMSMyeloidv1.0,8492-20,28.9,607
2020-09-29,24-106422,2020-09-29_24-106422,analyte,Parad - GMSMyeloidv1.0,8193-20,35.4,587
2020-09-29,24-106422,2020-09-29_24-106422,analyte,Parad - GMSMyeloidv1.0,8192-20,39.6,584
2020-09-29,24-106422,2020-09-29_24-106422,analyte,Parad - GMSMyeloidv1.0,1713-20-v2,34.7,585
2020-09-29,24-106422,2020-09-29_24-106422,analyte,Parad - GMSMyeloidv1.0,8392-20,36.6,604
2020-09-29,24-106422,2020-09-29_24-106422,analyte,Parad - GMSMyeloidv1.0,8300-20,30.8,593
2020-09-29,24-106422,2020-09-29_24-106422,analyte,Parad - GMSMyeloidv1.0,8298-20,34.3,600
2020-09-29,24-106422,2020-09-29_24-106422,analyte,Oparad - AlloSCT - GMSMyeloidv1.0,8580-20,37.1,568
2020-09-29,24-106422,2020-09-29_24-106422,analyte,Oparad - KLL - GMSMyeloidv1.0,8555-20,32,590
2020-09-29,24-106422,2020-09-29_24-106422,analyte,Oparad - MPN - GMSMyeloidv1.0,8561-20,29.8,611
2020-09-30,24-106581,2020-09-30_24-106581,pool,TwistMyeloid,TwistMyeloid_27-76773,6.56,623
2020-09-30,24-106581,2020-09-30_24-106581,pool,TwistMyeloid,TwistMyeloid_27-76774,11,635
2020-09-30,24-106581,2020-09-30_24-106581,pool,TwistMyeloid,TwistMyeloid_27-76772,7,627
2020-09-30,24-106588,2020-09-30_24-106588,pool,TwistMyeloid,TwistMyeloid_27-76771,6.37,745
2020-09-30,24-106588,2020-09-30_24-106588,pool,TwistMyeloid,TwistMyeloid_27-76770,7.7,610
2020-09-30,24-106588,2020-09-30_24-106588,pool,TwistHereditarySolid,TwistHereditarySolid_27-76769,10.6,614
2020-10-05,24-107326,2020-10-05_24-107326,analyte,Onkogenetik - prediktiv - HereditarySolidCancerv1.0,8849-20,47.3,593
2020-10-05,24-107326,2020-10-05_24-107326,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,8959-20,45.9,604
2020-10-05,24-107326,2020-10-05_24-107326,analyte,Onkogenetik - prediktiv - HereditarySolidCancerv1.0,8854-20,45.6,612
2020-10-05,24-107326,2020-10-05_24-107326,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,8855-20,50.1,602
2020-10-05,24-107326,2020-10-05_24-107326,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,9000-20,44.4,595
2020-10-05,24-107326,2020-10-05_24-107326,analyte,Onkogenetik - prediktiv - HereditarySolidCancerv1.0,8883-20,49.7,613
2020-10-05,24-107326,2020-10-05_24-107326,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,8958-20,43.9,618
2020-10-05,24-107326,2020-10-05_24-107326,analyte,Onkogenetik - prediktiv - HereditarySolidCancerv1.0,8860-20,45.1,598
2020-10-05,24-107326,2020-10-05_24-107326,analyte,Onkogenetik - prediktiv - HereditarySolidCancerv1.0,8971-20,47.8,617
2020-10-05,24-107326,2020-10-05_24-107326,analyte,Onkogenetik - prediktiv - HereditarySolidCancerv1.0,8969-20,47.5,586
2020-10-05,24-107326,2020-10-05_24-107326,analyte,Onkogenetik - prediktiv - HereditarySolidCancerv1.0,8808-20,42.1,607
2020-10-05,24-107326,2020-10-05_24-107326,analyte,Onkogenetik - prediktiv - HereditarySolidCancerv1.0,8841-20,45.8,611
2020-10-05,24-107326,2020-10-05_24-107326,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,8706-20,43.5,590
2020-10-05,24-107326,2020-10-05_24-107326,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,8797-20,46.6,585
2020-10-05,24-107326,2020-10-05_24-107326,analyte,Onkogenetik - prediktiv - HereditarySolidCancerv1.0,8699-20,42.2,597
2020-10-05,24-107326,2020-10-05_24-107326,analyte,Onkogenetik - prediktiv - HereditarySolidCancerv1.0,8705-20,43.8,577
2020-10-05,24-107326,2020-10-05_24-107326,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,8624-20,50.4,565
2020-10-05,24-107326,2020-10-05_24-107326,analyte,Onkogenetik - prediktiv - HereditarySolidCancerv1.0,8613-20,42.8,579
2020-10-05,24-107326,2020-10-05_24-107326,analyte,Onkogenetik - prediktiv - HereditarySolidCancerv1.0,8884-20,50.7,598
2020-10-05,24-107326,2020-10-05_24-107326,analyte,Onkogenetik - prediktiv - HereditarySolidCancerv1.0,8619-20,43.8,589
2020-10-07,24-107801,2020-10-07_24-107801,analyte,Parad - GMSMyeloidv1.0,8818-20,4.93,200
2020-10-07,24-107801,2020-10-07_24-107801,analyte,Parad - GMSMyeloidv1.0,8815-20,4.76,204
2020-10-07,24-107801,2020-10-07_24-107801,analyte,Parad - GMSMyeloidv1.0,8813-20,5.57,200
2020-10-07,24-107801,2020-10-07_24-107801,analyte,Parad - GMSMyeloidv1.0,8812-20,7.1,293
2020-10-07,24-107801,2020-10-07_24-107801,analyte,Parad - GMSMyeloidv1.0,8686-20,4.64,239
2020-10-07,24-107801,2020-10-07_24-107801,analyte,Parad - GMSMyeloidv1.0,8685-20,4.95,249
2020-10-07,24-107801,2020-10-07_24-107801,analyte,Parad - GMSMyeloidv1.0,8564-20,5.16,250
2020-10-07,24-107801,2020-10-07_24-107801,analyte,Parad - GMSMyeloidv1.0,8514-20,4.18,599
2020-10-07,24-107801,2020-10-07_24-107801,analyte,Parad - GMSMyeloidv1.0,8515-20,4.6,555
2020-10-07,24-107801,2020-10-07_24-107801,analyte,Parad - GMSMyeloidv1.0,8487-20,4.51,573
2020-10-07,24-107801,2020-10-07_24-107801,analyte,Parad - GMSMyeloidv1.0,8488-20,4.5,571
2020-10-07,24-107801,2020-10-07_24-107801,analyte,Parad - GMSMyeloidv1.0,8482-20,4.8,582
2020-10-07,24-107801,2020-10-07_24-107801,analyte,Parad - GMSMyeloidv1.0,8485-20,4.61,552
2020-10-07,24-107801,2020-10-07_24-107801,analyte,Parad - GMSMyeloidv1.0,4204-20-v2,4.56,570
2020-10-07,24-107801,2020-10-07_24-107801,analyte,Parad - GMSMyeloidv1.0,4308-20-v3,4.43,599
2020-10-07,24-107801,2020-10-07_24-107801,analyte,Parad - GMSMyeloidv1.0,8522-20,4.55,574
2020-10-07,24-107801,2020-10-07_24-107801,analyte,Parad - GMSMyeloidv1.0,8524-20,4.28,540
