Analysis,Classification,Date received,Workflow started (date),Progress,Workflow finished (date),Department,Species,Sequencing runs,Desired read count,Sample concentration (ng/ul),Library concentration (ng/ul),Library concentration (date)
Microbiology WGS Nextera XT,Rutinprov,2020-05-27,2020-05-27,Sequencing and Data Analysis Complete,2020-05-29,Klinisk Mikrobiologi,saureus,1,2100000,10.1,4.14,2020-05-27
Microbiology WGS Nextera XT,Rutinprov,2020-05-27,2020-05-27,Sequencing and Data Analysis Complete,2020-05-29,Klinisk Mikrobiologi,saureus,1,2100000,16.5,4.04,2020-05-27
Microbiology WGS Nextera XT,Rutinprov,2020-05-27,2020-05-27,Sequencing and Data Analysis Complete,2020-05-29,Klinisk Mikrobiologi,saureus,1,2100000,12.3,3.23,2020-05-27
Microbiology WGS Nextera XT,Rutinprov,2020-05-27,2020-05-27,Sequencing and Data Analysis Complete,2020-05-29,Klinisk Mikrobiologi,saureus,1,2100000,15.7,3.77,2020-05-27
Microbiology WGS Nextera XT,Rutinprov,2020-05-27,2020-05-27,Sequencing and Data Analysis Complete,2020-05-29,Klinisk Mikrobiologi,saureus,1,2100000,13,3.18,2020-05-27
Microbiology WGS Nextera XT,Rutinprov,2020-06-03,2020-06-03,Sequencing and Data Analysis Complete,2020-06-04,Klinisk Mikrobiologi,saureus,1,2100000,5.7,3.01,2020-06-03
Microbiology WGS Nextera XT,Rutinprov,2020-06-03,2020-06-03,Sequencing and Data Analysis Complete,2020-06-04,Klinisk Mikrobiologi,saureus,1,2100000,12.5,4.18,2020-06-03
Microbiology WGS Nextera XT,Rutinprov,2020-06-03,2020-06-03,Sequencing and Data Analysis Complete,2020-06-04,Klinisk Mikrobiologi,saureus,1,2100000,11.4,4.72,2020-06-03
Microbiology WGS Nextera XT,Rutinprov,2020-06-03,2020-06-03,Sequencing and Data Analysis Complete,2020-06-04,Klinisk Mikrobiologi,saureus,1,2100000,6.25,4.23,2020-06-03
Microbiology WGS Nextera XT,Rutinprov,2020-06-03,2020-06-03,Sequencing and Data Analysis Complete,2020-06-04,Klinisk Mikrobiologi,saureus,1,2100000,5.84,4.61,2020-06-03
Microbiology WGS Nextera XT,Rutinprov,2020-06-03,2020-06-03,Sequencing and Data Analysis Complete,2020-06-04,Klinisk Mikrobiologi,saureus,1,2100000,3.14,4.33,2020-06-03
Microbiology WGS Nextera XT,Rutinprov,2020-06-03,2020-06-03,Sequencing and Data Analysis Complete,2020-06-04,Klinisk Mikrobiologi,saureus,1,2100000,9.21,4.98,2020-06-03
Microbiology WGS Nextera XT,Rutinprov,2020-06-03,2020-06-03,Sequencing and Data Analysis Complete,2020-06-04,Klinisk Mikrobiologi,saureus,1,2100000,11.9,4.04,2020-06-03
Microbiology WGS Nextera XT,Rutinprov,2020-06-03,2020-06-03,Sequencing and Data Analysis Complete,2020-06-04,Klinisk Mikrobiologi,saureus,1,2100000,16.7,4.06,2020-06-03
Microbiology WGS Nextera XT,Rutinprov,2020-06-03,2020-06-03,Sequencing and Data Analysis Complete,2020-06-04,Klinisk Mikrobiologi,saureus,1,2100000,9.32,4.42,2020-06-03
Microbiology WGS Nextera XT,Rutinprov,2020-06-03,2020-06-03,Sequencing and Data Analysis Complete,2020-06-04,Klinisk Mikrobiologi,saureus,1,2100000,8.41,4.58,2020-06-03
Microbiology WGS Nextera XT,Rutinprov,2020-06-03,2020-06-03,Sequencing and Data Analysis Complete,2020-06-04,Klinisk Mikrobiologi,saureus,1,2100000,10.9,4.69,2020-06-03
Microbiology WGS Nextera XT,Rutinprov,2020-06-03,2020-06-03,Sequencing and Data Analysis Complete,2020-06-04,Klinisk Mikrobiologi,saureus,1,2100000,9.18,4.95,2020-06-03
Microbiology WGS Nextera XT,Rutinprov,2020-06-10,2020-06-10,Sequencing and Data Analysis Complete,2020-06-12,Klinisk Mikrobiologi,saureus,1,2100000,1.99,4.89,2020-06-10
Microbiology WGS Nextera XT,Rutinprov,2020-01-03,2020-01-03,Sequencing and Data Analysis Complete,2020-01-07,Klinisk Mikrobiologi,saureus,1,2100000,1.66,2.73,2020-01-03
Microbiology WGS Nextera XT,Rutinprov,2020-06-10,2020-06-10,Sequencing and Data Analysis Complete,2020-06-12,Klinisk Mikrobiologi,saureus,1,2100000,3.79,5.53,2020-06-10
Microbiology WGS Nextera XT,Rutinprov,2020-06-10,2020-06-10,Sequencing and Data Analysis Complete,2020-06-12,Klinisk Mikrobiologi,saureus,1,2100000,7.76,6.62,2020-06-10
Microbiology WGS Nextera XT,Rutinprov,2020-06-10,2020-06-10,Sequencing and Data Analysis Complete,2020-06-12,Klinisk Mikrobiologi,saureus,1,2100000,9.47,5.32,2020-06-10
Microbiology WGS Nextera XT,Rutinprov,2020-06-10,2020-06-10,Sequencing and Data Analysis Complete,2020-06-12,Klinisk Mikrobiologi,saureus,1,2100000,12.1,4.41,2020-06-10
Microbiology WGS Nextera XT,Rutinprov,2020-06-10,2020-06-10,Sequencing and Data Analysis Complete,2020-06-12,Klinisk Mikrobiologi,saureus,1,2100000,10.4,4.94,2020-06-10
Microbiology WGS Nextera XT,Rutinprov,2020-06-16,2020-06-16,Sequencing and Data Analysis Complete,2020-06-20,Klinisk Mikrobiologi,saureus,1,2100000,3.74,4.32,2020-06-17
Microbiology WGS Nextera XT,Rutinprov,2020-06-16,2020-06-16,Sequencing and Data Analysis Complete,2020-06-20,Klinisk Mikrobiologi,saureus,1,2100000,4.75,5.21,2020-06-17
Microbiology WGS Nextera XT,Rutinprov,2020-06-16,2020-06-16,Sequencing and Data Analysis Complete,2020-06-20,Klinisk Mikrobiologi,saureus,1,2100000,4.36,5.44,2020-06-17
Microbiology WGS Nextera XT,Rutinprov,2020-06-16,2020-06-16,Sequencing and Data Analysis Complete,2020-06-20,Klinisk Mikrobiologi,saureus,1,2100000,5.47,3.86,2020-06-17
Microbiology WGS Nextera XT,Rutinprov,2020-06-16,2020-06-16,Sequencing and Data Analysis Complete,2020-06-20,Klinisk Mikrobiologi,saureus,1,2100000,3.8,5.39,2020-06-17
Microbiology WGS Nextera XT,Rutinprov,2020-06-16,2020-06-16,Sequencing and Data Analysis Complete,2020-06-20,Klinisk Mikrobiologi,saureus,1,2100000,3.69,5.05,2020-06-17
Microbiology WGS Nextera XT,Rutinprov,2020-06-16,2020-06-16,Sequencing and Data Analysis Complete,2020-06-20,Klinisk Mikrobiologi,saureus,1,2100000,2.99,5.48,2020-06-17
Microbiology WGS Nextera XT,Rutinprov,2020-06-16,2020-06-16,Sequencing and Data Analysis Complete,2020-06-20,Klinisk Mikrobiologi,saureus,1,2100000,3.28,4.9,2020-06-17
Microbiology WGS Nextera XT,Rutinprov,2020-06-16,2020-06-16,Sequencing and Data Analysis Complete,2020-06-20,Klinisk Mikrobiologi,saureus,1,2100000,3.45,4.33,2020-06-17
Microbiology WGS Nextera XT,Rutinprov,2020-06-16,2020-06-16,Sequencing and Data Analysis Complete,2020-06-20,Klinisk Mikrobiologi,saureus,1,2100000,4.17,4.63,2020-06-17
Microbiology WGS Nextera XT,Rutinprov,2020-06-16,2020-06-16,Sequencing and Data Analysis Complete,2020-06-20,Klinisk Mikrobiologi,saureus,1,2100000,3.92,4.67,2020-06-17
Microbiology WGS Nextera XT,Rutinprov,2020-06-16,2020-06-16,Sequencing and Data Analysis Complete,2020-06-20,Klinisk Mikrobiologi,saureus,1,2100000,2.5,4.6,2020-06-17
Microbiology WGS Nextera XT,Rutinprov,2020-06-16,2020-06-16,Sequencing and Data Analysis Complete,2020-06-20,Klinisk Mikrobiologi,saureus,1,2100000,4.29,4.5,2020-06-17
Microbiology WGS Nextera XT,Rutinprov,2020-06-16,2020-06-16,Sequencing and Data Analysis Complete,2020-06-20,Klinisk Mikrobiologi,saureus,1,2100000,3.4,4.58,2020-06-17
Microbiology WGS Nextera XT,Rutinprov,2020-06-16,2020-06-16,Sequencing and Data Analysis Complete,2020-06-20,Klinisk Mikrobiologi,saureus,1,2100000,4.17,4.95,2020-06-17
Microbiology WGS Nextera XT,Rutinprov,2020-06-16,2020-06-16,Sequencing and Data Analysis Complete,2020-06-20,Klinisk Mikrobiologi,saureus,1,2100000,4.38,4.89,2020-06-17
Microbiology WGS Nextera XT,Rutinprov,2020-06-16,2020-06-16,Sequencing and Data Analysis Complete,2020-06-20,Klinisk Mikrobiologi,saureus,1,2100000,5.42,4.5,2020-06-17
Microbiology WGS Nextera XT,Rutinprov,2020-06-16,2020-06-16,Sequencing and Data Analysis Complete,2020-06-20,Klinisk Mikrobiologi,saureus,1,2100000,3.58,3.7,2020-06-17
Microbiology WGS Nextera XT,Rutinprov,2020-06-16,2020-06-16,Sequencing and Data Analysis Complete,2020-06-20,Klinisk Mikrobiologi,saureus,1,2100000,1.85,4.38,2020-06-17
Microbiology WGS Nextera XT,Rutinprov,2020-06-16,2020-06-16,Sequencing and Data Analysis Complete,2020-06-20,Klinisk Mikrobiologi,saureus,1,2100000,1.39,4.44,2020-06-17
Microbiology WGS Nextera XT,Rutinprov,2020-06-16,2020-06-16,Sequencing and Data Analysis Complete,2020-06-20,Klinisk Mikrobiologi,saureus,1,2100000,0.584,4.9,2020-06-17
Microbiology WGS Nextera XT,Rutinprov,2020-06-23,2020-06-23,Sequencing and Data Analysis Complete,2020-06-26,Klinisk Mikrobiologi,saureus,1,2100000,2.31,4.04,2020-06-24
Microbiology WGS Nextera XT,Rutinprov,2020-06-23,2020-06-23,Sequencing and Data Analysis Complete,2020-06-26,Klinisk Mikrobiologi,saureus,1,2100000,6.17,4.21,2020-06-24
Microbiology WGS Nextera XT,Rutinprov,2020-06-23,2020-06-23,Sequencing and Data Analysis Complete,2020-06-26,Klinisk Mikrobiologi,saureus,1,2100000,4.23,4.64,2020-06-24
Microbiology WGS Nextera XT,Rutinprov,2020-06-23,2020-06-23,Sequencing and Data Analysis Complete,2020-06-26,Klinisk Mikrobiologi,saureus,1,2100000,5.64,4.8,2020-06-24
Microbiology WGS Nextera XT,Rutinprov,2020-06-23,2020-06-23,Sequencing and Data Analysis Complete,2020-06-26,Klinisk Mikrobiologi,saureus,1,2100000,5.44,4.76,2020-06-24
Microbiology WGS Nextera XT,Rutinprov,2020-06-23,2020-06-23,Sequencing and Data Analysis Complete,2020-06-26,Klinisk Mikrobiologi,saureus,1,2100000,3.7,4.55,2020-06-24
Microbiology WGS Nextera XT,Rutinprov,2020-06-23,2020-06-23,Sequencing and Data Analysis Complete,2020-06-26,Klinisk Mikrobiologi,saureus,1,2100000,5.71,4.85,2020-06-24
Microbiology WGS Nextera XT,Rutinprov,2020-06-23,2020-06-23,Sequencing and Data Analysis Complete,2020-06-26,Klinisk Mikrobiologi,saureus,1,2100000,3.31,5.63,2020-06-24
Microbiology WGS Nextera XT,Rutinprov,2020-06-23,2020-06-23,Sequencing and Data Analysis Complete,2020-06-26,Klinisk Mikrobiologi,saureus,1,2100000,3.09,5.72,2020-06-24
Microbiology WGS Nextera XT,Rutinprov,2020-06-23,2020-06-23,Sequencing and Data Analysis Complete,2020-06-26,Klinisk Mikrobiologi,saureus,1,2100000,4.26,6.34,2020-06-24
Microbiology WGS Nextera XT,Rutinprov,2020-06-23,2020-06-23,Sequencing and Data Analysis Complete,2020-06-26,Klinisk Mikrobiologi,saureus,1,2100000,4.24,6.3,2020-06-24
Microbiology WGS Nextera XT,Rutinprov,2020-06-23,2020-06-23,Sequencing and Data Analysis Complete,2020-06-26,Klinisk Mikrobiologi,saureus,1,2100000,3.46,6.04,2020-06-24
Microbiology WGS Nextera XT,Rutinprov,2020-06-23,2020-06-23,Sequencing and Data Analysis Complete,2020-06-26,Klinisk Mikrobiologi,saureus,1,2100000,4.11,6.06,2020-06-24
Microbiology WGS Nextera XT,Rutinprov,2020-06-23,2020-06-23,Sequencing and Data Analysis Complete,2020-06-26,Klinisk Mikrobiologi,saureus,1,2100000,3.38,6.21,2020-06-24
Microbiology WGS Nextera XT,Rutinprov,2020-06-23,2020-06-23,Sequencing and Data Analysis Complete,2020-06-26,Klinisk Mikrobiologi,saureus,1,2100000,4.31,5.84,2020-06-24
Microbiology WGS Nextera XT,Rutinprov,2020-06-23,2020-06-23,Sequencing and Data Analysis Complete,2020-06-26,Klinisk Mikrobiologi,saureus,1,2100000,24,5.96,2020-06-24
Microbiology WGS Nextera XT,Rutinprov,2020-06-23,2020-06-23,Sequencing and Data Analysis Complete,2020-06-26,Klinisk Mikrobiologi,saureus,1,2100000,19.4,5.96,2020-06-24
Microbiology WGS Nextera XT,Rutinprov,2020-06-23,2020-06-23,Sequencing and Data Analysis Complete,2020-06-26,Klinisk Mikrobiologi,saureus,1,2100000,30.3,6.36,2020-06-24
Microbiology WGS Nextera XT,Rutinprov,2020-06-23,2020-06-23,Sequencing and Data Analysis Complete,2020-06-26,Klinisk Mikrobiologi,saureus,1,2100000,21.9,6.02,2020-06-24
Microbiology WGS Nextera XT,Rutinprov,2020-06-23,2020-06-23,Sequencing and Data Analysis Complete,2020-06-26,Klinisk Mikrobiologi,saureus,1,2100000,16.1,6.5,2020-06-24
Microbiology WGS Nextera XT,Rutinprov,2020-06-23,2020-06-23,Sequencing and Data Analysis Complete,2020-06-26,Klinisk Mikrobiologi,saureus,1,2100000,20.1,6.14,2020-06-24
Microbiology WGS Nextera XT,Rutinprov,2020-06-23,2020-06-23,Sequencing and Data Analysis Complete,2020-06-26,Klinisk Mikrobiologi,saureus,1,2100000,11.3,5.64,2020-06-24
Microbiology WGS Nextera XT,Rutinprov,2020-06-23,2020-06-23,Sequencing and Data Analysis Complete,2020-06-26,Klinisk Mikrobiologi,saureus,1,2100000,25.8,5.31,2020-06-24
Microbiology WGS Nextera XT,Rutinprov,2020-07-01,2020-07-01,Sequencing and Data Analysis Complete,2020-07-03,Klinisk Mikrobiologi,saureus,1,2100000,29.8,3.9,2020-07-01
Microbiology WGS Nextera XT,Rutinprov,2020-07-01,2020-07-01,Sequencing and Data Analysis Complete,2020-07-03,Klinisk Mikrobiologi,saureus,1,2100000,23.6,4.12,2020-07-01
Microbiology WGS Nextera XT,Rutinprov,2020-07-01,2020-07-01,Sequencing and Data Analysis Complete,2020-07-03,Klinisk Mikrobiologi,saureus,1,2100000,21.4,4.03,2020-07-01
Microbiology WGS Nextera XT,Rutinprov,2020-07-01,2020-07-01,Sequencing and Data Analysis Complete,2020-07-03,Klinisk Mikrobiologi,saureus,1,2100000,12,5.18,2020-07-01
Microbiology WGS Nextera XT,Rutinprov,2020-07-01,2020-07-01,Sequencing and Data Analysis Complete,2020-07-03,Klinisk Mikrobiologi,saureus,1,2100000,3.52,4.31,2020-07-01
Microbiology WGS Nextera XT,Rutinprov,2020-07-01,2020-07-01,Sequencing and Data Analysis Complete,2020-07-03,Klinisk Mikrobiologi,saureus,1,2100000,6.27,4.53,2020-07-01
Microbiology WGS Nextera XT,Rutinprov,2020-07-01,2020-07-01,Sequencing and Data Analysis Complete,2020-07-03,Klinisk Mikrobiologi,saureus,1,2100000,18.2,4.62,2020-07-01
Microbiology WGS Nextera XT,Rutinprov,2020-07-01,2020-07-01,Sequencing and Data Analysis Complete,2020-07-03,Klinisk Mikrobiologi,saureus,1,2100000,31.5,4.33,2020-07-01
Microbiology WGS Nextera XT,Rutinprov,2020-07-01,2020-07-01,Sequencing and Data Analysis Complete,2020-07-03,Klinisk Mikrobiologi,saureus,1,2100000,24.7,4.83,2020-07-01
Microbiology WGS Nextera XT,Rutinprov,2020-07-07,2020-07-07,Sequencing and Data Analysis Complete,2020-07-10,Klinisk Mikrobiologi,saureus,1,2100000,4.6,4.82,2020-07-08
Microbiology WGS Nextera XT,Rutinprov,2020-07-07,2020-07-07,Sequencing and Data Analysis Complete,2020-07-10,Klinisk Mikrobiologi,saureus,1,2100000,5.65,3.48,2020-07-08
Microbiology WGS Nextera XT,Rutinprov,2020-07-07,2020-07-07,Sequencing and Data Analysis Complete,2020-07-10,Klinisk Mikrobiologi,saureus,1,2100000,3.99,5.22,2020-07-08
Microbiology WGS Nextera XT,Rutinprov,2020-07-07,2020-07-07,Sequencing and Data Analysis Complete,2020-07-10,Klinisk Mikrobiologi,saureus,1,2100000,4.78,4.95,2020-07-08
Microbiology WGS Nextera XT,Rutinprov,2020-07-07,2020-07-07,Sequencing and Data Analysis Complete,2020-07-10,Klinisk Mikrobiologi,saureus,1,2100000,4.37,5.12,2020-07-08
Microbiology WGS Nextera XT,Rutinprov,2020-07-07,2020-07-07,Sequencing and Data Analysis Complete,2020-07-10,Klinisk Mikrobiologi,saureus,1,2100000,4.55,4.48,2020-07-08
Microbiology WGS Nextera XT,Rutinprov,2020-07-07,2020-07-07,Sequencing and Data Analysis Complete,2020-07-10,Klinisk Mikrobiologi,saureus,1,2100000,6.51,4.52,2020-07-08
Microbiology WGS Nextera XT,Rutinprov,2020-07-07,2020-07-07,Sequencing and Data Analysis Complete,2020-07-10,Klinisk Mikrobiologi,saureus,1,2100000,7.8,5.63,2020-07-08
Microbiology WGS Nextera XT,Rutinprov,2020-07-07,2020-07-07,Sequencing and Data Analysis Complete,2020-07-10,Klinisk Mikrobiologi,saureus,1,2100000,7.8,5.41,2020-07-08
Microbiology WGS Nextera XT,Rutinprov,2020-07-07,2020-07-07,Sequencing and Data Analysis Complete,2020-07-10,Klinisk Mikrobiologi,saureus,1,2100000,1.66,5.57,2020-07-08
Microbiology WGS Nextera XT,Rutinprov,2020-07-07,2020-07-07,Sequencing and Data Analysis Complete,2020-07-10,Klinisk Mikrobiologi,saureus,1,2100000,4.18,5.01,2020-07-08
Microbiology WGS Nextera XT,Rutinprov,2020-07-07,2020-07-07,Sequencing and Data Analysis Complete,2020-07-10,Klinisk Mikrobiologi,saureus,1,2100000,2.21,5.62,2020-07-08
Microbiology WGS Nextera XT,Rutinprov,2020-07-14,2020-07-15,Sequencing and Data Analysis Complete,2020-07-17,Klinisk Mikrobiologi,saureus,1,2100000,3.38,4.53,2020-07-15
Microbiology WGS Nextera XT,Rutinprov,2020-07-14,2020-07-15,Sequencing and Data Analysis Complete,2020-07-17,Klinisk Mikrobiologi,saureus,1,2100000,1.74,5.24,2020-07-15
Microbiology WGS Nextera XT,Rutinprov,2020-07-14,2020-07-15,Sequencing and Data Analysis Complete,2020-07-17,Klinisk Mikrobiologi,saureus,1,2100000,26.6,5.94,2020-07-15
Microbiology WGS Nextera XT,Rutinprov,2020-07-14,2020-07-15,Sequencing and Data Analysis Complete,2020-07-17,Klinisk Mikrobiologi,saureus,1,2100000,14.8,5.81,2020-07-15
Microbiology WGS Nextera XT,Rutinprov,2020-07-14,2020-07-15,Sequencing and Data Analysis Complete,2020-07-17,Klinisk Mikrobiologi,saureus,1,2100000,49,5.89,2020-07-15
Microbiology WGS Nextera XT,Rutinprov,2020-07-14,2020-07-15,Sequencing and Data Analysis Complete,2020-07-17,Klinisk Mikrobiologi,saureus,1,2100000,33.6,5.92,2020-07-15
Microbiology WGS Nextera XT,Rutinprov,2020-07-14,2020-07-15,Sequencing and Data Analysis Complete,2020-07-17,Klinisk Mikrobiologi,saureus,1,2100000,14.9,5.43,2020-07-15
Microbiology WGS Nextera XT,Rutinprov,2020-07-14,2020-07-15,Sequencing and Data Analysis Complete,2020-07-17,Klinisk Mikrobiologi,saureus,1,2100000,30.2,5.69,2020-07-15
Microbiology WGS Nextera XT,Rutinprov,2020-07-21,2020-07-21,Sequencing and Data Analysis Complete,2020-07-24,Klinisk Mikrobiologi,saureus,1,2100000,18.7,4.1,2020-07-22
Microbiology WGS Nextera XT,Rutinprov,2020-07-21,2020-07-21,Sequencing and Data Analysis Complete,2020-07-24,Klinisk Mikrobiologi,saureus,1,2100000,18.8,4.19,2020-07-22
Microbiology WGS Nextera XT,Rutinprov,2020-07-21,2020-07-21,Sequencing and Data Analysis Complete,2020-07-24,Klinisk Mikrobiologi,saureus,1,2100000,29.5,3.99,2020-07-22
Microbiology WGS Nextera XT,Rutinprov,2020-07-21,2020-07-21,Sequencing and Data Analysis Complete,2020-07-24,Klinisk Mikrobiologi,saureus,1,2100000,6.11,4.25,2020-07-22
Microbiology WGS Nextera XT,Rutinprov,2020-07-21,2020-07-21,Sequencing and Data Analysis Complete,2020-07-24,Klinisk Mikrobiologi,saureus,1,2100000,4.3,4.37,2020-07-22
Microbiology WGS Nextera XT,Rutinprov,2020-07-21,2020-07-21,Sequencing and Data Analysis Complete,2020-07-24,Klinisk Mikrobiologi,saureus,1,2100000,5.28,4.38,2020-07-22
Microbiology WGS Nextera XT,Rutinprov,2020-07-21,2020-07-21,Sequencing and Data Analysis Complete,2020-07-24,Klinisk Mikrobiologi,saureus,1,2100000,7.94,4.82,2020-07-22
Microbiology WGS Nextera XT,Rutinprov,2020-07-21,2020-07-21,Sequencing and Data Analysis Complete,2020-07-24,Klinisk Mikrobiologi,saureus,1,2100000,18.4,5.07,2020-07-22
Microbiology WGS Nextera XT,Rutinprov,2020-07-21,2020-07-21,Sequencing and Data Analysis Complete,2020-07-24,Klinisk Mikrobiologi,saureus,1,2100000,17.6,3.84,2020-07-22
Microbiology WGS Nextera XT,Rutinprov,2020-07-28,2020-07-28,Sequencing and Data Analysis Complete,2020-07-31,Klinisk Mikrobiologi,saureus,1,2100000,5.52,5.3,2020-07-29
Microbiology WGS Nextera XT,Rutinprov,2020-07-28,2020-07-28,Sequencing and Data Analysis Complete,2020-07-31,Klinisk Mikrobiologi,saureus,1,2100000,3.09,4.97,2020-07-29
Microbiology WGS Nextera XT,Rutinprov,2020-07-28,2020-07-28,Sequencing and Data Analysis Complete,2020-07-31,Klinisk Mikrobiologi,saureus,1,2100000,10.1,5.45,2020-07-29
Microbiology WGS Nextera XT,Rutinprov,2020-07-28,2020-07-28,Sequencing and Data Analysis Complete,2020-07-31,Klinisk Mikrobiologi,saureus,1,2100000,7.8,4.83,2020-07-29
Microbiology WGS Nextera XT,Rutinprov,2020-07-28,2020-07-28,Sequencing and Data Analysis Complete,2020-07-31,Klinisk Mikrobiologi,saureus,1,2100000,14.3,3.83,2020-07-29
Microbiology WGS Nextera XT,Rutinprov,2020-07-28,2020-07-28,Sequencing and Data Analysis Complete,2020-07-31,Klinisk Mikrobiologi,saureus,1,2100000,14.2,4.35,2020-07-29
Microbiology WGS Nextera XT,Rutinprov,2020-07-28,2020-07-28,Sequencing and Data Analysis Complete,2020-07-31,Klinisk Mikrobiologi,saureus,1,2100000,11.3,3.91,2020-07-29
Microbiology WGS Nextera XT,Rutinprov,2020-07-28,2020-07-28,Sequencing and Data Analysis Complete,2020-07-31,Klinisk Mikrobiologi,saureus,1,2100000,9.52,4.34,2020-07-29
Microbiology WGS Nextera XT,Rutinprov,2020-07-28,2020-07-28,Sequencing and Data Analysis Complete,2020-07-31,Klinisk Mikrobiologi,saureus,1,2100000,27.7,5.1,2020-07-29
Microbiology WGS Nextera XT,Rutinprov,2020-07-28,2020-07-28,Sequencing and Data Analysis Complete,2020-07-31,Klinisk Mikrobiologi,saureus,1,2100000,29,5.19,2020-07-29
Microbiology WGS Nextera XT,Rutinprov,2020-08-05,2020-08-05,Sequencing and Data Analysis Complete,2020-08-07,Klinisk Mikrobiologi,saureus,1,2100000,21.6,2.41,2020-08-05
Microbiology WGS Nextera XT,Rutinprov,2020-08-05,2020-08-05,Sequencing and Data Analysis Complete,2020-08-07,Klinisk Mikrobiologi,saureus,1,2100000,0.548,2.57,2020-08-05
Microbiology WGS Nextera XT,Rutinprov,2020-08-05,2020-08-05,Sequencing and Data Analysis Complete,2020-08-07,Klinisk Mikrobiologi,saureus,1,2100000,2.4,2.52,2020-08-05
Microbiology WGS Nextera XT,Rutinprov,2020-01-03,2020-01-03,Sequencing and Data Analysis Complete,2020-01-07,Klinisk Mikrobiologi,saureus,1,2100000,2.21,5.62,2020-01-03
Microbiology WGS Nextera XT,Rutinprov,2020-08-05,2020-08-05,Sequencing and Data Analysis Complete,2020-08-07,Klinisk Mikrobiologi,saureus,1,2100000,4.86,2.52,2020-08-05
Microbiology WGS Nextera XT,Rutinprov,2020-08-05,2020-08-05,Sequencing and Data Analysis Complete,2020-08-07,Klinisk Mikrobiologi,saureus,1,2100000,5.85,2.79,2020-08-05
Microbiology WGS Nextera XT,Rutinprov,2020-08-05,2020-08-05,Sequencing and Data Analysis Complete,2020-08-07,Klinisk Mikrobiologi,saureus,1,2100000,6.3,2.97,2020-08-05
Microbiology WGS Nextera XT,Rutinprov,2020-08-05,2020-08-05,Sequencing and Data Analysis Complete,2020-08-07,Klinisk Mikrobiologi,saureus,1,2100000,4.36,2.88,2020-08-05
Microbiology WGS Nextera XT,Rutinprov,2020-08-05,2020-08-05,Sequencing and Data Analysis Complete,2020-08-07,Klinisk Mikrobiologi,saureus,1,2100000,2.66,2.85,2020-08-05
Microbiology WGS Nextera XT,Rutinprov,2020-08-05,2020-08-05,Sequencing and Data Analysis Complete,2020-08-07,Klinisk Mikrobiologi,saureus,1,2100000,2.88,3.7,2020-08-05
Microbiology WGS Nextera XT,Rutinprov,2020-08-05,2020-08-05,Sequencing and Data Analysis Complete,2020-08-07,Klinisk Mikrobiologi,saureus,1,2100000,2.03,3.6,2020-08-05
Microbiology WGS Nextera XT,Rutinprov,2020-08-05,2020-08-05,Sequencing and Data Analysis Complete,2020-08-07,Klinisk Mikrobiologi,saureus,1,2100000,2.12,3.32,2020-08-05
Microbiology WGS Nextera XT,Rutinprov,2020-08-11,2020-08-12,Sequencing and Data Analysis Complete,2020-08-14,Klinisk Mikrobiologi,saureus,1,2100000,14.4,3.18,2020-08-12
Microbiology WGS Nextera XT,Rutinprov,2020-08-11,2020-08-12,Sequencing and Data Analysis Complete,2020-08-14,Klinisk Mikrobiologi,saureus,1,2100000,28.6,4.84,2020-08-12
Microbiology WGS Nextera XT,Rutinprov,2020-08-11,2020-08-12,Sequencing and Data Analysis Complete,2020-08-14,Klinisk Mikrobiologi,saureus,1,2100000,32.6,3.19,2020-08-12
Microbiology WGS Nextera XT,Rutinprov,2020-08-11,2020-08-12,Sequencing and Data Analysis Complete,2020-08-14,Klinisk Mikrobiologi,saureus,1,2100000,16.3,3.98,2020-08-12
Microbiology WGS Nextera XT,Rutinprov,2020-08-11,2020-08-12,Sequencing and Data Analysis Complete,2020-08-14,Klinisk Mikrobiologi,saureus,1,2100000,5.58,4.68,2020-08-12
Microbiology WGS Nextera XT,Rutinprov,2020-08-11,2020-08-12,Sequencing and Data Analysis Complete,2020-08-14,Klinisk Mikrobiologi,saureus,1,2100000,12,5.32,2020-08-12
Microbiology WGS Nextera XT,Rutinprov,2020-08-11,2020-08-12,Sequencing and Data Analysis Complete,2020-08-14,Klinisk Mikrobiologi,saureus,1,2100000,7.91,3.23,2020-08-12
Microbiology WGS Nextera XT,Rutinprov,2020-08-11,2020-08-12,Sequencing and Data Analysis Complete,2020-08-14,Klinisk Mikrobiologi,saureus,1,2100000,7.43,4.26,2020-08-12
Microbiology WGS Nextera XT,Rutinprov,2020-08-11,2020-08-12,Sequencing and Data Analysis Complete,2020-08-14,Klinisk Mikrobiologi,saureus,1,2100000,4.54,5.08,2020-08-12
Microbiology WGS Nextera XT,Rutinprov,2020-08-18,2020-08-18,Sequencing and Data Analysis Complete,2020-08-28,Klinisk Mikrobiologi,saureus,1,2100000,10.2,4.55,2020-08-19
Microbiology WGS Nextera XT,Rutinprov,2020-08-18,2020-08-18,Sequencing and Data Analysis Complete,2020-08-21,Klinisk Mikrobiologi,saureus,1,2100000,30.5,4.41,2020-08-19
Microbiology WGS Nextera XT,Rutinprov,2020-08-18,2020-08-18,Sequencing and Data Analysis Complete,2020-08-21,Klinisk Mikrobiologi,saureus,1,2100000,16.6,3.5,2020-08-19
Microbiology WGS Nextera XT,Rutinprov,2020-08-18,2020-08-18,Sequencing and Data Analysis Complete,2020-08-21,Klinisk Mikrobiologi,saureus,1,2100000,9.99,3.2,2020-08-19
