Process Date,Process ID,ProcessDate_ProcessID,Analysis,Artifact name,Concentration,Fragment length
2020-02-14,24-80203,2020-02-14_24-80203,TruSeq Stranded mRNA - Bladder,20KFU0022,2.38,439
2020-02-14,24-80203,2020-02-14_24-80203,TruSeq Stranded mRNA - Bladder,20KFU0023,1.13,414
2020-02-14,24-80203,2020-02-14_24-80203,TruSeq Stranded mRNA - Bladder,20KFU0042,0.38,401
2020-02-14,24-80203,2020-02-14_24-80203,TruSeq Stranded mRNA - Bladder,20KFU0043,0.38,366
2020-02-14,24-80203,2020-02-14_24-80203,TruSeq Stranded mRNA - Bladder,20KFU0044,0.37,415
2020-02-14,24-80203,2020-02-14_24-80203,TruSeq Stranded mRNA - Bladder,20KFU0045,0.46,387
2020-02-17,24-80312,2020-02-17_24-80312,TruSeq Stranded mRNA - Fusion,1205-20,1.07,407
2020-02-17,24-80312,2020-02-17_24-80312,TruSeq Stranded mRNA - Fusion,1112-20,0.59,397
2020-02-17,24-80312,2020-02-17_24-80312,TruSeq Stranded mRNA - Fusion,1208-20,1.55,398
2020-02-17,24-80312,2020-02-17_24-80312,TruSeq Stranded mRNA - Fusion,1205-20,1.07,407
2020-02-17,24-80312,2020-02-17_24-80312,TruSeq Stranded mRNA - Fusion,1112-20,0.59,397
2020-02-17,24-80312,2020-02-17_24-80312,TruSeq Stranded mRNA - Fusion,1208-20,1.55,398
2020-02-17,24-80312,2020-02-17_24-80312,TruSeq Stranded mRNA - Fusion,1205-20,1.07,407
2020-02-17,24-80312,2020-02-17_24-80312,TruSeq Stranded mRNA - Fusion,1112-20,0.59,397
2020-02-17,24-80312,2020-02-17_24-80312,TruSeq Stranded mRNA - Fusion,1208-20,1.55,398
2020-02-18,24-80526,2020-02-18_24-80526,TruSeq Stranded mRNA - Bladder,20KFU0020,0.29,423
2020-02-18,24-80526,2020-02-18_24-80526,TruSeq Stranded mRNA - Bladder,20KFU0043,0.65,392
2020-02-18,24-80526,2020-02-18_24-80526,TruSeq Stranded mRNA - Bladder,20KFU0020,0.29,423
2020-02-18,24-80526,2020-02-18_24-80526,TruSeq Stranded mRNA - Bladder,20KFU0043,0.65,392
2020-02-19,24-80619,2020-02-19_24-80619,TruSeq Stranded mRNA - Fusion,1208-20,5.21,433
2020-02-19,24-80619,2020-02-19_24-80619,TruSeq Stranded mRNA - Bladder,20KFU0047,8.53,453
2020-02-19,24-80619,2020-02-19_24-80619,TruSeq Stranded mRNA - Bladder,20KFU0045,0.94,410
2020-02-19,24-80619,2020-02-19_24-80619,TruSeq Stranded mRNA - Fusion,1205-20,2.32,436
2020-02-19,24-80619,2020-02-19_24-80619,TruSeq Stranded mRNA - Fusion,1112-20,0.56,436
2020-02-19,24-80619,2020-02-19_24-80619,TruSeq Stranded mRNA - Bladder,20KFU0044,1.39,432
2020-02-19,24-80619,2020-02-19_24-80619,TruSeq Stranded mRNA - Fusion,1208-20,5.21,433
2020-02-19,24-80619,2020-02-19_24-80619,TruSeq Stranded mRNA - Bladder,20KFU0047,8.53,453
2020-02-19,24-80619,2020-02-19_24-80619,TruSeq Stranded mRNA - Bladder,20KFU0045,0.94,410
2020-02-19,24-80619,2020-02-19_24-80619,TruSeq Stranded mRNA - Fusion,1205-20,2.32,436
2020-02-19,24-80619,2020-02-19_24-80619,TruSeq Stranded mRNA - Fusion,1112-20,0.56,436
2020-02-19,24-80619,2020-02-19_24-80619,TruSeq Stranded mRNA - Bladder,20KFU0044,1.39,432
2020-02-19,24-80619,2020-02-19_24-80619,TruSeq Stranded mRNA - Fusion,1208-20,5.21,433
2020-02-19,24-80619,2020-02-19_24-80619,TruSeq Stranded mRNA - Bladder,20KFU0047,8.53,453
2020-02-19,24-80619,2020-02-19_24-80619,TruSeq Stranded mRNA - Bladder,20KFU0045,0.94,410
2020-02-19,24-80619,2020-02-19_24-80619,TruSeq Stranded mRNA - Fusion,1205-20,2.32,436
2020-02-19,24-80619,2020-02-19_24-80619,TruSeq Stranded mRNA - Fusion,1112-20,0.56,436
2020-02-19,24-80619,2020-02-19_24-80619,TruSeq Stranded mRNA - Bladder,20KFU0044,1.39,432
2020-02-19,24-80619,2020-02-19_24-80619,TruSeq Stranded mRNA - Fusion,1208-20,5.21,433
2020-02-19,24-80619,2020-02-19_24-80619,TruSeq Stranded mRNA - Bladder,20KFU0047,8.53,453
2020-02-19,24-80619,2020-02-19_24-80619,TruSeq Stranded mRNA - Bladder,20KFU0045,0.94,410
2020-02-19,24-80619,2020-02-19_24-80619,TruSeq Stranded mRNA - Fusion,1205-20,2.32,436
2020-02-19,24-80619,2020-02-19_24-80619,TruSeq Stranded mRNA - Fusion,1112-20,0.56,436
2020-02-19,24-80619,2020-02-19_24-80619,TruSeq Stranded mRNA - Bladder,20KFU0044,1.39,432
2020-02-19,24-80619,2020-02-19_24-80619,TruSeq Stranded mRNA - Fusion,1208-20,5.21,433
2020-02-19,24-80619,2020-02-19_24-80619,TruSeq Stranded mRNA - Bladder,20KFU0047,8.53,453
2020-02-19,24-80619,2020-02-19_24-80619,TruSeq Stranded mRNA - Bladder,20KFU0045,0.94,410
2020-02-19,24-80619,2020-02-19_24-80619,TruSeq Stranded mRNA - Fusion,1205-20,2.32,436
2020-02-19,24-80619,2020-02-19_24-80619,TruSeq Stranded mRNA - Fusion,1112-20,0.56,436
2020-02-19,24-80619,2020-02-19_24-80619,TruSeq Stranded mRNA - Bladder,20KFU0044,1.39,432
2020-02-19,24-80619,2020-02-19_24-80619,TruSeq Stranded mRNA - Fusion,1208-20,5.21,433
2020-02-19,24-80619,2020-02-19_24-80619,TruSeq Stranded mRNA - Bladder,20KFU0047,8.53,453
2020-02-19,24-80619,2020-02-19_24-80619,TruSeq Stranded mRNA - Bladder,20KFU0045,0.94,410
2020-02-19,24-80619,2020-02-19_24-80619,TruSeq Stranded mRNA - Fusion,1205-20,2.32,436
2020-02-19,24-80619,2020-02-19_24-80619,TruSeq Stranded mRNA - Fusion,1112-20,0.56,436
2020-02-19,24-80619,2020-02-19_24-80619,TruSeq Stranded mRNA - Bladder,20KFU0044,1.39,432
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0055,2.16,413
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0054,6.66,413
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0057,2.47,418
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0056,2.34,413
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Fusion,1639-20,11.6,404
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0058,5.07,398
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0052,6.82,394
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0050,6.36,397
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0051,2.58,390
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0049,1.8,401
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Fusion,1528-20,10.1,413
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Fusion,1112-20,7.85,407
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0055,2.16,413
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0054,6.66,413
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0057,2.47,418
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0056,2.34,413
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Fusion,1639-20,11.6,404
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0058,5.07,398
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0052,6.82,394
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0050,6.36,397
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0051,2.58,390
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0049,1.8,401
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Fusion,1528-20,10.1,413
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Fusion,1112-20,7.85,407
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0055,2.16,413
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0054,6.66,413
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0057,2.47,418
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0056,2.34,413
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Fusion,1639-20,11.6,404
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0058,5.07,398
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0052,6.82,394
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0050,6.36,397
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0051,2.58,390
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0049,1.8,401
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Fusion,1528-20,10.1,413
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Fusion,1112-20,7.85,407
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0055,2.16,413
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0054,6.66,413
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0057,2.47,418
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0056,2.34,413
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Fusion,1639-20,11.6,404
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0058,5.07,398
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0052,6.82,394
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0050,6.36,397
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0051,2.58,390
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0049,1.8,401
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Fusion,1528-20,10.1,413
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Fusion,1112-20,7.85,407
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0055,2.16,413
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0054,6.66,413
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0057,2.47,418
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0056,2.34,413
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Fusion,1639-20,11.6,404
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0058,5.07,398
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0052,6.82,394
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0050,6.36,397
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0051,2.58,390
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0049,1.8,401
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Fusion,1528-20,10.1,413
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Fusion,1112-20,7.85,407
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0055,2.16,413
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0054,6.66,413
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0057,2.47,418
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0056,2.34,413
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Fusion,1639-20,11.6,404
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0058,5.07,398
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0052,6.82,394
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0050,6.36,397
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0051,2.58,390
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0049,1.8,401
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Fusion,1528-20,10.1,413
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Fusion,1112-20,7.85,407
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0055,2.16,413
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0054,6.66,413
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0057,2.47,418
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0056,2.34,413
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Fusion,1639-20,11.6,404
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0058,5.07,398
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0052,6.82,394
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0050,6.36,397
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0051,2.58,390
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0049,1.8,401
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Fusion,1528-20,10.1,413
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Fusion,1112-20,7.85,407
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0055,2.16,413
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0054,6.66,413
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0057,2.47,418
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0056,2.34,413
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Fusion,1639-20,11.6,404
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0058,5.07,398
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0052,6.82,394
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0050,6.36,397
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0051,2.58,390
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0049,1.8,401
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Fusion,1528-20,10.1,413
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Fusion,1112-20,7.85,407
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0055,2.16,413
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0054,6.66,413
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0057,2.47,418
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0056,2.34,413
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Fusion,1639-20,11.6,404
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0058,5.07,398
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0052,6.82,394
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0050,6.36,397
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0051,2.58,390
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0049,1.8,401
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Fusion,1528-20,10.1,413
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Fusion,1112-20,7.85,407
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0055,2.16,413
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0054,6.66,413
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0057,2.47,418
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0056,2.34,413
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Fusion,1639-20,11.6,404
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0058,5.07,398
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0052,6.82,394
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0050,6.36,397
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0051,2.58,390
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0049,1.8,401
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Fusion,1528-20,10.1,413
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Fusion,1112-20,7.85,407
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0055,2.16,413
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0054,6.66,413
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0057,2.47,418
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0056,2.34,413
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Fusion,1639-20,11.6,404
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0058,5.07,398
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0052,6.82,394
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0050,6.36,397
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0051,2.58,390
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0049,1.8,401
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Fusion,1528-20,10.1,413
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Fusion,1112-20,7.85,407
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0055,2.16,413
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0054,6.66,413
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0057,2.47,418
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0056,2.34,413
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Fusion,1639-20,11.6,404
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0058,5.07,398
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0052,6.82,394
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0050,6.36,397
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0051,2.58,390
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Bladder,20KFU0049,1.8,401
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Fusion,1528-20,10.1,413
2020-02-26,24-81876,2020-02-26_24-81876,TruSeq Stranded mRNA - Fusion,1112-20,7.85,407
2020-03-11,24-83423,2020-03-11_24-83423,TruSeq Stranded mRNA - Fusion,1754-20,37.7,416
2020-03-11,24-83423,2020-03-11_24-83423,TruSeq Stranded mRNA - Fusion,2207-20,22.1,404
2020-03-11,24-83423,2020-03-11_24-83423,TruSeq Stranded mRNA - Fusion,1958-20,15.7,402
2020-03-11,24-83423,2020-03-11_24-83423,TruSeq Stranded mRNA - Fusion,1942-20,13,407
2020-03-11,24-83423,2020-03-11_24-83423,TruSeq Stranded mRNA - Fusion,1870-20,12.3,413
2020-03-11,24-83423,2020-03-11_24-83423,TruSeq Stranded mRNA - Fusion,2222-20,24.2,414
2020-03-11,24-83423,2020-03-11_24-83423,TruSeq Stranded mRNA - Fusion,1754-20,37.7,416
2020-03-11,24-83423,2020-03-11_24-83423,TruSeq Stranded mRNA - Fusion,2207-20,22.1,404
2020-03-11,24-83423,2020-03-11_24-83423,TruSeq Stranded mRNA - Fusion,1958-20,15.7,402
2020-03-11,24-83423,2020-03-11_24-83423,TruSeq Stranded mRNA - Fusion,1942-20,13,407
2020-03-11,24-83423,2020-03-11_24-83423,TruSeq Stranded mRNA - Fusion,1870-20,12.3,413
2020-03-11,24-83423,2020-03-11_24-83423,TruSeq Stranded mRNA - Fusion,2222-20,24.2,414
2020-03-11,24-83423,2020-03-11_24-83423,TruSeq Stranded mRNA - Fusion,1754-20,37.7,416
2020-03-11,24-83423,2020-03-11_24-83423,TruSeq Stranded mRNA - Fusion,2207-20,22.1,404
2020-03-11,24-83423,2020-03-11_24-83423,TruSeq Stranded mRNA - Fusion,1958-20,15.7,402
2020-03-11,24-83423,2020-03-11_24-83423,TruSeq Stranded mRNA - Fusion,1942-20,13,407
2020-03-11,24-83423,2020-03-11_24-83423,TruSeq Stranded mRNA - Fusion,1870-20,12.3,413
2020-03-11,24-83423,2020-03-11_24-83423,TruSeq Stranded mRNA - Fusion,2222-20,24.2,414
2020-03-11,24-83423,2020-03-11_24-83423,TruSeq Stranded mRNA - Fusion,1754-20,37.7,416
2020-03-11,24-83423,2020-03-11_24-83423,TruSeq Stranded mRNA - Fusion,2207-20,22.1,404
2020-03-11,24-83423,2020-03-11_24-83423,TruSeq Stranded mRNA - Fusion,1958-20,15.7,402
2020-03-11,24-83423,2020-03-11_24-83423,TruSeq Stranded mRNA - Fusion,1942-20,13,407
2020-03-11,24-83423,2020-03-11_24-83423,TruSeq Stranded mRNA - Fusion,1870-20,12.3,413
2020-03-11,24-83423,2020-03-11_24-83423,TruSeq Stranded mRNA - Fusion,2222-20,24.2,414
2020-03-11,24-83423,2020-03-11_24-83423,TruSeq Stranded mRNA - Fusion,1754-20,37.7,416
2020-03-11,24-83423,2020-03-11_24-83423,TruSeq Stranded mRNA - Fusion,2207-20,22.1,404
2020-03-11,24-83423,2020-03-11_24-83423,TruSeq Stranded mRNA - Fusion,1958-20,15.7,402
2020-03-11,24-83423,2020-03-11_24-83423,TruSeq Stranded mRNA - Fusion,1942-20,13,407
2020-03-11,24-83423,2020-03-11_24-83423,TruSeq Stranded mRNA - Fusion,1870-20,12.3,413
2020-03-11,24-83423,2020-03-11_24-83423,TruSeq Stranded mRNA - Fusion,2222-20,24.2,414
2020-03-11,24-83423,2020-03-11_24-83423,TruSeq Stranded mRNA - Fusion,1754-20,37.7,416
2020-03-11,24-83423,2020-03-11_24-83423,TruSeq Stranded mRNA - Fusion,2207-20,22.1,404
2020-03-11,24-83423,2020-03-11_24-83423,TruSeq Stranded mRNA - Fusion,1958-20,15.7,402
2020-03-11,24-83423,2020-03-11_24-83423,TruSeq Stranded mRNA - Fusion,1942-20,13,407
2020-03-11,24-83423,2020-03-11_24-83423,TruSeq Stranded mRNA - Fusion,1870-20,12.3,413
2020-03-11,24-83423,2020-03-11_24-83423,TruSeq Stranded mRNA - Fusion,2222-20,24.2,414
2020-03-17,24-84218,2020-03-17_24-84218,TruSeq Stranded mRNA - Bladder,20KFU0060,13.3,460
2020-03-17,24-84218,2020-03-17_24-84218,TruSeq Stranded mRNA - Bladder,20KFU0068,12.7,449
2020-03-17,24-84218,2020-03-17_24-84218,TruSeq Stranded mRNA - Bladder,20KFU0067,18.8,468
2020-03-17,24-84218,2020-03-17_24-84218,TruSeq Stranded mRNA - Bladder,20KFU0066,1.74,438
2020-03-17,24-84218,2020-03-17_24-84218,TruSeq Stranded mRNA - Bladder,20KFU0065,1.63,443
2020-03-17,24-84218,2020-03-17_24-84218,TruSeq Stranded mRNA - Bladder,20KFU0064,3.42,453
2020-03-17,24-84218,2020-03-17_24-84218,TruSeq Stranded mRNA - Bladder,20KFU0063,1.67,441
2020-03-17,24-84218,2020-03-17_24-84218,TruSeq Stranded mRNA - Bladder,20KFU0062,5.79,452
2020-03-17,24-84218,2020-03-17_24-84218,TruSeq Stranded mRNA - Bladder,20KFU0061,1.21,450
2020-03-17,24-84218,2020-03-17_24-84218,TruSeq Stranded mRNA - Bladder,20KFU0069,23.5,412
2020-03-17,24-84218,2020-03-17_24-84218,TruSeq Stranded mRNA - Bladder,20KFU0060,13.3,460
2020-03-17,24-84218,2020-03-17_24-84218,TruSeq Stranded mRNA - Bladder,20KFU0068,12.7,449
2020-03-17,24-84218,2020-03-17_24-84218,TruSeq Stranded mRNA - Bladder,20KFU0067,18.8,468
2020-03-17,24-84218,2020-03-17_24-84218,TruSeq Stranded mRNA - Bladder,20KFU0066,1.74,438
2020-03-17,24-84218,2020-03-17_24-84218,TruSeq Stranded mRNA - Bladder,20KFU0065,1.63,443
